,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2024-09-29,00:37:56.405,   62.36,   28.31,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   56.65,   24.28,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  119.01,   52.59,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  171.60,   58.73,   26.31,    0.00,    0.00,    0.00,    0.00,  573.71,  302.05,    0.00,    0.00,  573.11,  300.98,   56.46,   24.09,    0.00,    0.00,    0.00,    0.00,  569.28,  299.24,    0.00,    0.00,  566.77,  297.99,  115.19,   50.40, 2282.88, 1200.26,    1.00,    0.99,    0.00,    0.00,  165.59,    234.20,    102.99,   2282.88,   1200.26,   2517.08,   1303.25,   3820.33
2024-09-29,00:37:57.402,   62.50,   32.27,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   56.63,   28.07,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  119.13,   60.35,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  179.47,   53.34,   21.61,    0.00,    0.00,    0.00,    0.00,  520.82,  288.67,    0.00,    0.00,  521.55,  288.16,   50.53,   19.43,    0.00,    0.00,    0.00,    0.00,  520.31,  288.57,    0.00,    0.00,  519.63,  287.99,  103.88,   41.04, 2082.31, 1153.39,    1.00,    1.00,    0.00,    0.00,  144.92,    223.00,    101.39,   2082.32,   1153.39,   2305.32,   1254.78,   3560.10
2024-09-29,00:37:58.401,   66.53,   33.71,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   63.47,   32.34,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  130.00,   66.05,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  196.05,   64.07,   28.81,    0.00,    0.00,    0.00,    0.00,  570.18,  307.86,    0.00,    0.00,  570.48,  307.65,   60.51,   26.21,    0.00,    0.00,    0.00,    0.00,  568.56,  307.20,    0.00,    0.00,  568.03,  306.92,  124.59,   55.02, 2277.25, 1229.62,    1.00,    0.99,    0.00,    0.00,  179.61,    254.59,    121.07,   2277.26,   1229.62,   2531.84,   1350.69,   3882.53
2024-09-29,00:37:59.401,   63.00,   28.02,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   57.75,   24.59,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  120.75,   52.61,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  173.36,   54.36,   19.79,    0.00,    0.00,    0.00,    0.00,  526.18,  288.66,    0.00,    0.00,  526.87,  287.94,   52.12,   18.21,    0.00,    0.00,    0.00,    0.00,  526.17,  287.93,    0.00,    0.00,  525.01,  286.89,  106.48,   37.99, 2104.24, 1151.42,    1.00,    1.00,    0.00,    0.00,  144.47,    227.23,     90.60,   2104.24,   1151.42,   2331.47,   1242.02,   3573.49
2024-09-29,00:38:00.421,   70.13,   34.63,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   66.62,   33.51,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  136.75,   68.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  204.90,   64.87,   30.56,    0.00,    0.00,    0.00,    0.00,  576.80,  299.68,    0.00,    0.00,  579.13,  300.02,   61.32,   28.10,    0.00,    0.00,    0.00,    0.00,  578.06,  300.32,    0.00,    0.00,  577.61,  299.95,  126.19,   58.66, 2311.60, 1199.97,    1.00,    1.00,    0.00,    0.00,  184.85,    262.95,    126.81,   2311.60,   1199.97,   2574.55,   1326.78,   3901.33
2024-09-29,00:38:01.401,   68.88,   33.71,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   60.36,   26.87,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  129.24,   60.57,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  189.81,   73.63,   32.27,    0.00,    0.00,    0.00,    0.00,  579.60,  281.25,    0.00,    0.00,  578.55,  280.35,   70.22,   29.52,    0.00,    0.00,    0.00,    0.00,  574.65,  278.96,    0.00,    0.00,  572.63,  278.04,  143.85,   61.79, 2305.42, 1118.60,    0.99,    0.99,    0.00,    0.00,  205.64,    273.09,    122.36,   2305.42,   1118.60,   2578.51,   1240.96,   3819.47
2024-09-29,00:38:02.444,   59.51,   31.51,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   53.18,   26.84,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  112.69,   58.35,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,  171.03,   74.51,   29.75,    0.00,    0.00,    0.00,    0.00,  556.90,  301.03,    0.00,    0.00,  558.22,  301.13,   72.07,   27.32,    0.00,    0.00,    0.00,    0.00,  558.21,  301.97,    0.00,    0.00,  557.80,  301.85,  146.59,   57.07, 2231.12, 1205.98,    1.01,    1.00,    0.00,    0.00,  203.65,    259.27,    115.42,   2231.12,   1205.98,   2490.40,   1321.39,   3811.79
2024-09-29,00:38:03.447,   67.18,   34.28,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   63.49,   33.28,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  130.67,   67.56,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  198.23,   56.52,   20.06,    0.00,    0.00,    0.00,    0.00,  542.57,  291.36,    0.00,    0.00,  542.83,  291.09,   54.42,   18.20,    0.00,    0.00,    0.00,    0.00,  539.79,  290.32,    0.00,    0.00,  538.65,  289.53,  110.95,   38.26, 2163.84, 1162.31,    1.00,    1.00,    0.00,    0.00,  149.21,    241.61,    105.82,   2163.85,   1162.31,   2405.46,   1268.13,   3673.59
2024-09-29,00:38:04.416,   67.80,   28.44,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   65.35,   27.40,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  133.15,   55.84,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  189.00,   71.77,   34.96,    0.00,    0.00,    0.00,    0.00,  511.76,  287.00,    0.00,    0.00,  511.61,  286.05,   68.01,   31.87,    0.00,    0.00,    0.00,    0.00,  510.38,  286.17,    0.00,    0.00,  509.38,  285.41,  139.78,   66.82, 2043.13, 1144.63,    0.99,    0.99,    0.00,    0.00,  206.60,    272.93,    122.67,   2043.13,   1144.63,   2316.06,   1267.30,   3583.36
2024-09-29,00:38:05.414,   70.75,   32.96,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   65.17,   28.56,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  135.92,   61.52,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  197.44,   69.85,   37.99,    0.00,    0.00,    0.00,    0.00,  552.61,  298.08,    0.00,    0.00,  552.99,  297.66,   65.20,   34.70,    0.00,    0.00,    0.00,    0.00,  550.79,  297.12,    0.00,    0.00,  550.01,  296.60,  135.04,   72.69, 2206.40, 1189.45,    1.00,    1.00,    0.00,    0.00,  207.74,    270.96,    134.22,   2206.40,   1189.45,   2477.36,   1323.67,   3801.03
2024-09-29,00:38:06.414,   69.48,   34.65,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   66.12,   33.06,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  135.59,   67.71,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  203.30,   64.62,   31.65,    0.00,    0.00,    0.00,    0.00,  531.72,  287.37,    0.00,    0.00,  532.52,  286.89,   57.68,   25.16,    0.00,    0.00,    0.00,    0.00,  530.62,  286.47,    0.00,    0.00,  530.12,  285.83,  122.30,   56.81, 2124.99, 1146.55,    1.00,    0.99,    0.00,    0.00,  179.11,    257.89,    124.52,   2124.99,   1146.55,   2382.88,   1271.07,   3653.96
2024-09-29,00:38:07.445,   65.16,   30.29,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   59.32,   25.80,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  124.48,   56.09,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  180.57,   64.22,   26.87,    0.00,    0.00,    0.00,    0.00,  567.62,  299.87,    0.00,    0.00,  569.69,  300.00,   62.38,   25.18,    0.00,    0.00,    0.00,    0.00,  570.09,  301.33,    0.00,    0.00,  570.26,  300.88,  126.59,   52.05, 2277.66, 1202.08,    1.00,    1.00,    0.00,    0.00,  178.64,    251.07,    108.14,   2277.66,   1202.08,   2528.73,   1310.22,   3838.95
2024-09-29,00:38:08.419,   63.78,   31.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   58.09,   27.93,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  121.88,   59.92,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  181.79,   71.72,   34.97,    0.00,    0.00,    0.00,    0.00,  558.83,  283.81,    0.00,    0.00,  558.31,  283.17,   68.15,   32.91,    0.00,    0.00,    0.00,    0.00,  554.20,  281.47,    0.00,    0.00,  551.97,  280.57,  139.88,   67.88, 2223.30, 1129.02,    1.00,    0.99,    0.00,    0.00,  207.76,    261.75,    127.80,   2223.30,   1129.02,   2485.05,   1256.82,   3741.88
2024-09-29,00:38:09.468,   56.47,   26.64,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   53.39,   24.87,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  109.86,   51.51,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  161.37,   46.90,   19.33,    0.00,    0.00,    0.00,    0.00,  567.67,  294.54,    0.00,    0.00,  569.13,  294.77,   44.66,   17.32,    0.00,    0.00,    0.00,    0.00,  568.84,  295.63,    0.00,    0.00,  568.86,  295.56,   91.56,   36.66, 2274.50, 1180.50,    1.00,    1.00,    0.00,    0.00,  128.21,    201.42,     88.17,   2274.50,   1180.50,   2475.92,   1268.68,   3744.59
2024-09-29,00:38:10.476,  107.72,   53.40,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  103.09,   51.40,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  210.80,  104.80,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  315.60,   78.38,   40.72,    0.00,    0.00,    0.00,    0.00,  552.44,  293.84,    0.00,    0.00,  553.29,  293.85,   74.35,   38.15,    0.00,    0.00,    0.00,    0.00,  551.27,  293.19,    0.00,    0.00,  550.09,  292.69,  152.73,   78.87, 2207.08, 1173.58,    1.00,    1.00,    0.00,    0.00,  231.60,    363.54,    183.67,   2207.08,   1173.58,   2570.62,   1357.25,   3927.86
2024-09-29,00:38:11.427,   70.57,   32.87,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   67.82,   31.74,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  138.39,   64.62,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  203.01,   78.32,   48.11,    0.00,    0.00,    0.00,    0.00,  499.10,  279.71,    0.00,    0.00,  498.23,  278.77,   73.82,   45.85,    0.00,    0.00,    0.00,    0.00,  495.79,  277.98,    0.00,    0.00,  494.04,  276.80,  152.14,   93.96, 1987.15, 1113.26,    1.00,    0.99,    0.00,    0.00,  246.10,    290.53,    158.58,   1987.15,   1113.26,   2277.68,   1271.84,   3549.52
2024-09-29,00:38:12.457,   58.33,   29.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   52.32,   25.24,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  110.65,   55.24,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  165.88,   77.09,   32.12,    0.00,    0.00,    0.00,    0.00,  550.76,  305.87,    0.00,    0.00,  552.96,  306.19,   74.58,   29.67,    0.00,    0.00,    0.00,    0.00,  553.73,  307.32,    0.00,    0.00,  553.49,  307.05,  151.68,   61.79, 2210.94, 1226.42,    1.00,    1.00,    0.00,    0.00,  213.47,    262.32,    117.03,   2210.94,   1226.42,   2473.27,   1343.44,   3816.71
2024-09-29,00:38:13.458,   73.78,   43.34,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   69.32,   41.63,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  143.11,   84.96,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  228.07,   58.21,   21.62,    0.00,    0.00,    0.00,    0.00,  544.77,  295.78,    0.00,    0.00,  544.87,  294.95,   55.91,   19.69,    0.00,    0.00,    0.00,    0.00,  542.09,  293.92,    0.00,    0.00,  540.95,  293.09,  114.12,   41.30, 2172.69, 1177.74,    1.00,    1.00,    0.00,    0.00,  155.42,    257.23,    126.27,   2172.69,   1177.74,   2429.92,   1304.01,   3733.93
2024-09-29,00:38:14.447,   59.01,   37.50,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   55.66,   35.32,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  114.66,   72.82,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  187.48,   57.65,   30.13,    0.00,    0.00,    0.00,    0.00,  565.43,  296.66,    0.00,    0.00,  565.63,  295.84,   54.89,   27.48,    0.00,    0.00,    0.00,    0.00,  562.40,  295.28,    0.00,    0.00,  561.16,  294.29,  112.54,   57.61, 2254.62, 1182.07,    1.00,    0.99,    0.00,    0.00,  170.15,    227.20,    130.43,   2254.62,   1182.07,   2481.82,   1312.50,   3794.32
2024-09-29,00:38:15.439,   67.08,   36.91,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   58.47,   30.21,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  125.56,   67.12,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  192.68,   55.73,   21.41,    0.00,    0.00,    0.00,    0.00,  554.73,  288.71,    0.00,    0.00,  555.22,  288.27,   52.99,   19.31,    0.00,    0.00,    0.00,    0.00,  552.70,  287.75,    0.00,    0.00,  551.81,  287.40,  108.72,   40.72, 2214.45, 1152.13,    0.99,    0.99,    0.00,    0.00,  149.44,    234.27,    107.85,   2214.46,   1152.13,   2448.73,   1259.97,   3708.70
2024-09-29,00:38:16.503,   91.61,   45.68,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   87.49,   43.83,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  179.09,   89.51,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  268.61,   62.43,   26.36,    0.00,    0.00,    0.00,    0.00,  582.99,  293.54,    0.00,    0.00,  584.25,  293.70,   59.84,   23.88,    0.00,    0.00,    0.00,    0.00,  584.88,  295.00,    0.00,    0.00,  584.56,  295.13,  122.27,   50.24, 2336.69, 1177.37,    1.00,    1.00,    0.00,    0.00,  172.51,    301.36,    139.75,   2336.69,   1177.37,   2638.05,   1317.13,   3955.18
2024-09-29,00:38:17.454,   58.43,   23.48,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   55.84,   22.34,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  114.26,   45.83,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  160.09,   51.79,   21.27,    0.00,    0.00,    0.00,    0.00,  531.46,  286.19,    0.00,    0.00,  531.87,  285.58,   49.91,   19.67,    0.00,    0.00,    0.00,    0.00,  528.30,  284.69,    0.00,    0.00,  527.21,  283.92,  101.70,   40.94, 2118.84, 1140.38,    1.00,    1.00,    0.00,    0.00,  142.64,    215.97,     86.77,   2118.84,   1140.38,   2334.81,   1227.15,   3561.95
2024-09-29,00:38:18.446,   78.39,   37.55,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   72.53,   34.02,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  150.92,   71.57,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  222.49,   72.55,   31.69,    0.00,    0.00,    0.00,    0.00,  533.15,  288.84,    0.00,    0.00,  533.36,  287.86,   68.96,   29.31,    0.00,    0.00,    0.00,    0.00,  531.54,  287.33,    0.00,    0.00,  530.85,  286.57,  141.51,   61.00, 2128.90, 1150.59,    0.99,    0.99,    0.00,    0.00,  202.51,    292.43,    132.57,   2128.90,   1150.59,   2421.34,   1283.16,   3704.50
2024-09-29,00:38:19.446,   61.29,   30.20,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   55.38,   25.87,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  116.67,   56.07,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  172.74,   57.86,   23.88,    0.00,    0.00,    0.00,    0.00,  560.76,  302.35,    0.00,    0.00,  561.34,  302.14,   55.18,   21.62,    0.00,    0.00,    0.00,    0.00,  559.47,  301.70,    0.00,    0.00,  558.49,  301.43,  113.04,   45.50, 2240.05, 1207.63,    1.00,    0.99,    0.00,    0.00,  158.54,    229.71,    101.57,   2240.05,   1207.63,   2469.77,   1309.20,   3778.96
2024-09-29,00:38:20.463,   62.09,   28.79,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   58.92,   27.32,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  121.00,   56.11,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  177.12,   51.86,   24.16,    0.00,    0.00,    0.00,    0.00,  572.90,  293.53,    0.00,    0.00,  574.17,  293.35,   49.68,   21.97,    0.00,    0.00,    0.00,    0.00,  573.06,  293.21,    0.00,    0.00,  572.61,  293.03,  101.54,   46.13, 2292.74, 1173.12,    1.01,    1.00,    0.00,    0.00,  147.67,    222.54,    102.24,   2292.74,   1173.12,   2515.28,   1275.36,   3790.64
2024-09-29,00:38:21.481,   75.72,   41.20,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   69.29,   37.44,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  145.00,   78.64,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  223.65,   76.81,   29.02,    0.00,    0.00,    0.00,    0.00,  554.89,  293.44,    0.00,    0.00,  555.96,  292.90,   73.45,   26.66,    0.00,    0.00,    0.00,    0.00,  555.38,  292.89,    0.00,    0.00,  554.72,  292.47,  150.26,   55.68, 2220.94, 1171.69,    0.99,    0.99,    0.00,    0.00,  205.94,    295.26,    134.33,   2220.94,   1171.69,   2516.21,   1306.01,   3822.22
2024-09-29,00:38:22.506,   61.16,   28.67,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   58.04,   26.32,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  119.19,   54.99,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  174.18,   86.51,   42.42,    0.00,    0.00,    0.00,    0.00,  579.14,  284.82,    0.00,    0.00,  580.45,  285.10,   83.99,   39.88,    0.00,    0.00,    0.00,    0.00,  578.87,  286.00,    0.00,    0.00,  577.90,  285.44,  170.49,   82.29, 2316.36, 1141.36,    1.00,    1.00,    0.00,    0.00,  252.79,    289.69,    137.28,   2316.36,   1141.36,   2606.05,   1278.64,   3884.69
2024-09-29,00:38:23.469,   63.11,   26.54,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   58.25,   22.63,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  121.36,   49.17,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  170.53,   64.83,   34.44,    0.00,    0.00,    0.00,    0.00,  536.20,  290.41,    0.00,    0.00,  536.03,  289.77,   61.81,   32.37,    0.00,    0.00,    0.00,    0.00,  533.40,  288.19,    0.00,    0.00,  531.99,  287.34,  126.65,   66.80, 2137.62, 1155.72,    1.01,    1.01,    0.00,    0.00,  193.45,    248.00,    115.97,   2137.62,   1155.72,   2385.62,   1271.69,   3657.31
2024-09-29,00:38:24.501,   55.41,   23.83,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   53.16,   22.62,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  108.57,   46.44,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  155.01,   59.65,   28.20,    0.00,    0.00,    0.00,    0.00,  545.22,  294.20,    0.00,    0.00,  545.50,  293.85,   57.37,   25.65,    0.00,    0.00,    0.00,    0.00,  543.06,  293.76,    0.00,    0.00,  542.45,  293.28,  117.02,   53.85, 2176.23, 1175.09,    0.99,    0.98,    0.00,    0.00,  170.86,    225.58,    100.29,   2176.23,   1175.09,   2401.82,   1275.38,   3677.20
2024-09-29,00:38:25.507,   66.86,   34.33,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   60.60,   29.75,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  127.46,   64.08,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  191.54,   59.40,   25.76,    0.00,    0.00,    0.00,    0.00,  547.30,  297.46,    0.00,    0.00,  549.31,  297.68,   55.70,   22.61,    0.00,    0.00,    0.00,    0.00,  549.05,  297.67,    0.00,    0.00,  548.86,  297.47,  115.10,   48.37, 2194.52, 1190.30,    1.00,    0.99,    0.00,    0.00,  163.47,    242.56,    112.45,   2194.52,   1190.30,   2437.08,   1302.74,   3739.82
2024-09-29,00:38:26.511,   76.15,   36.83,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   72.26,   35.56,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  148.40,   72.39,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  220.80,   65.80,   33.61,    0.00,    0.00,    0.00,    0.00,  540.09,  291.75,    0.00,    0.00,  539.74,  291.16,   62.32,   31.30,    0.00,    0.00,    0.00,    0.00,  538.88,  290.74,    0.00,    0.00,  538.15,  290.44,  128.12,   64.92, 2156.86, 1164.08,    1.00,    1.00,    0.00,    0.00,  193.03,    276.52,    137.31,   2156.86,   1164.08,   2433.38,   1301.39,   3734.77
2024-09-29,00:38:27.491,   62.42,   29.43,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   59.48,   28.02,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  121.91,   57.45,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  179.35,   61.36,   31.74,    0.00,    0.00,    0.00,    0.00,  553.78,  289.86,    0.00,    0.00,  553.60,  289.05,   54.94,   25.71,    0.00,    0.00,    0.00,    0.00,  549.84,  287.89,    0.00,    0.00,  548.89,  287.68,  116.30,   57.45, 2206.10, 1154.48,    1.00,    1.00,    0.00,    0.00,  173.74,    238.20,    114.90,   2206.10,   1154.48,   2444.31,   1269.38,   3713.68
2024-09-29,00:38:28.510,   74.17,   37.52,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   70.33,   35.77,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  144.50,   73.29,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  217.79,   74.19,   39.31,    0.00,    0.00,    0.00,    0.00,  553.97,  295.55,    0.00,    0.00,  554.62,  294.69,   70.68,   36.43,    0.00,    0.00,    0.00,    0.00,  554.45,  294.93,    0.00,    0.00,  554.86,  294.68,  144.87,   75.74, 2217.89, 1179.84,    1.00,    1.00,    0.00,    0.00,  220.61,    289.37,    149.03,   2217.89,   1179.84,   2507.26,   1328.87,   3836.13
2024-09-29,00:38:29.520,   67.35,   37.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   63.40,   36.07,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  130.75,   74.06,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  204.81,   58.20,   27.07,    0.00,    0.00,    0.00,    0.00,  582.93,  287.26,    0.00,    0.00,  583.48,  287.04,   54.81,   24.39,    0.00,    0.00,    0.00,    0.00,  581.10,  287.40,    0.00,    0.00,  580.43,  287.07,  113.01,   51.46, 2327.94, 1148.77,    1.00,    0.99,    0.00,    0.00,  164.47,    243.76,    125.52,   2327.94,   1148.77,   2571.70,   1274.29,   3845.99
2024-09-29,00:38:30.539,   58.83,   27.69,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   53.49,   24.12,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  112.32,   51.81,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  164.13,   63.44,   27.41,    0.00,    0.00,    0.00,    0.00,  565.07,  298.49,    0.00,    0.00,  565.61,  298.40,   61.16,   25.13,    0.00,    0.00,    0.00,    0.00,  566.85,  299.71,    0.00,    0.00,  566.17,  299.29,  124.60,   52.54, 2263.70, 1195.89,    1.00,    1.00,    0.00,    0.00,  177.14,    236.92,    104.35,   2263.70,   1195.89,   2500.62,   1300.24,   3800.86
2024-09-29,00:38:31.510,   97.88,   53.31,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   92.87,   51.78,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  190.75,  105.10,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  295.84,   66.87,   25.66,    0.00,    0.00,    0.00,    0.00,  514.28,  283.45,    0.00,    0.00,  514.01,  282.58,   63.93,   23.34,    0.00,    0.00,    0.00,    0.00,  508.30,  280.14,    0.00,    0.00,  507.62,  279.74,  130.80,   49.00, 2044.20, 1125.91,    1.00,    0.99,    0.00,    0.00,  179.80,    321.55,    154.10,   2044.20,   1125.91,   2365.75,   1280.01,   3645.76
